wellID, constituentID, mdl, pql, observed, sampleDate
20,31,NULL,NULL,n/a,2016-10-19
20,31,NULL,NULL,n/a,2017-01-31
20,31,NULL,NULL,n/a,2017-03-21
20,31,NULL,NULL,n/a,2017-05-02
20,31,NULL,NULL,n/a,2017-06-06
20,31,NULL,NULL,n/a,2017-09-12
20,31,NULL,NULL,n/a,2018-01-24
20,31,NULL,NULL,n/a,2018-05-01
20,31,NULL,NULL,6.24,2018-08-28
20,31,NULL,NULL,6.29,2018-11-27
20,31,NULL,NULL,n/a,2019-05-29
20,31,NULL,NULL,n/a,2019-10-01
20,31,NULL,NULL,n/a,2020-03-31
20,31,NULL,NULL,n/a,2020-08-31
20,31,NULL,NULL,n/a,2021-05-18
20,31,NULL,NULL,n/a,2021-11-01
20,31,NULL,NULL,n/a,2022-05-24
21,31,NULL,NULL,n/a,2019-07-31
21,31,NULL,NULL,n/a,2019-07-31
21,31,NULL,NULL,n/a,2019-10-01
21,31,NULL,NULL,n/a,2020-04-01
21,31,NULL,NULL,n/a,2020-09-01
21,31,NULL,NULL,n/a,2021-05-19
21,31,NULL,NULL,n/a,2021-10-26
21,31,NULL,NULL,n/a,2022-05-23
22,31,NULL,NULL,n/a,2020-06-17
22,31,NULL,NULL,n/a,2020-09-01
22,31,NULL,NULL,n/a,2021-05-19
22,31,NULL,NULL,n/a,2021-11-01
22,31,NULL,NULL,n/a,2022-05-24
23,31,NULL,NULL,n/a,2019-07-31
23,31,NULL,NULL,n/a,2019-07-31
23,31,NULL,NULL,n/a,2019-10-01
23,31,NULL,NULL,n/a,2020-05-12
23,31,NULL,NULL,n/a,2020-09-01
23,31,NULL,NULL,n/a,2021-05-25
23,31,NULL,NULL,n/a,2021-10-26
23,31,NULL,NULL,n/a,2022-05-24
24,31,NULL,NULL,n/a,2019-07-31
24,31,NULL,NULL,n/a,2019-07-31
24,31,NULL,NULL,n/a,2019-10-01
24,31,NULL,NULL,n/a,2020-04-01
24,31,NULL,NULL,n/a,2020-09-01
24,31,NULL,NULL,n/a,2021-05-24
24,31,NULL,NULL,n/a,2021-10-26
24,31,NULL,NULL,n/a,2022-05-25
25,31,NULL,NULL,n/a,2020-06-16
25,31,NULL,NULL,n/a,2020-09-01
25,31,NULL,NULL,n/a,2021-05-17
25,31,NULL,NULL,n/a,2021-10-26
25,31,NULL,NULL,n/a,2022-05-25
26,31,NULL,NULL,6.53,2019-01-08
26,31,NULL,NULL,n/a,2019-10-02
26,31,NULL,NULL,n/a,2020-03-31
26,31,NULL,NULL,n/a,2020-09-02
26,31,NULL,NULL,n/a,2021-05-25
26,31,NULL,NULL,n/a,2021-10-26
26,31,NULL,NULL,n/a,2022-05-24
27,31,NULL,NULL,n/a,2020-06-17
27,31,NULL,NULL,n/a,2020-09-02
27,31,NULL,NULL,n/a,2021-05-24
27,31,NULL,NULL,n/a,2021-11-02
27,31,NULL,NULL,n/a,2022-05-25
28,31,NULL,NULL,n/a,2020-06-17
28,31,NULL,NULL,n/a,2020-09-02
28,31,NULL,NULL,n/a,2021-05-24
28,31,NULL,NULL,n/a,2021-11-02
28,31,NULL,NULL,n/a,2022-05-25
29,31,NULL,NULL,n/a,2016-03-02
29,31,NULL,NULL,n/a,2016-04-19
29,31,NULL,NULL,n/a,2016-06-07
29,31,NULL,NULL,n/a,2016-08-31
29,31,NULL,NULL,n/a,2016-10-19
29,31,NULL,NULL,n/a,2017-01-31
29,31,NULL,NULL,n/a,2017-03-21
29,31,NULL,NULL,n/a,2017-05-02
29,31,NULL,NULL,n/a,2017-06-06
29,31,NULL,NULL,n/a,2017-09-12
29,31,NULL,NULL,n/a,2018-01-24
29,31,NULL,NULL,n/a,2018-05-01
29,31,NULL,NULL,5.14,2018-08-28
29,31,NULL,NULL,5.45,2018-11-27
29,31,NULL,NULL,n/a,2019-05-29
29,31,NULL,NULL,n/a,2019-10-01
29,31,NULL,NULL,n/a,2020-03-31
29,31,NULL,NULL,n/a,2020-09-01
29,31,NULL,NULL,n/a,2021-05-18
29,31,NULL,NULL,n/a,2021-11-01
29,31,NULL,NULL,n/a,2022-05-25
30,31,NULL,NULL,n/a,2016-03-01
30,31,NULL,NULL,n/a,2016-04-19
30,31,NULL,NULL,n/a,2016-06-07
30,31,NULL,NULL,n/a,2016-08-30
30,31,NULL,NULL,n/a,2016-10-19
30,31,NULL,NULL,n/a,2017-01-31
30,31,NULL,NULL,n/a,2017-03-21
30,31,NULL,NULL,n/a,2017-05-02
30,31,NULL,NULL,n/a,2017-06-06
30,31,NULL,NULL,n/a,2017-09-12
30,31,NULL,NULL,n/a,2018-01-24
30,31,NULL,NULL,n/a,2018-05-01
30,31,NULL,NULL,4.95,2018-08-28
30,31,NULL,NULL,5.17,2018-11-27
30,31,NULL,NULL,n/a,2019-05-29
30,31,NULL,NULL,n/a,2019-10-01
30,31,NULL,NULL,n/a,2020-03-31
30,31,NULL,NULL,n/a,2020-09-01
30,31,NULL,NULL,n/a,2021-05-18
30,31,NULL,NULL,n/a,2021-11-01
30,31,NULL,NULL,n/a,2022-05-25
31,31,NULL,NULL,n/a,2016-03-01
31,31,NULL,NULL,n/a,2016-04-20
31,31,NULL,NULL,n/a,2016-06-07
31,31,NULL,NULL,n/a,2016-08-30
31,31,NULL,NULL,n/a,2016-10-18
31,31,NULL,NULL,n/a,2017-01-31
31,31,NULL,NULL,n/a,2017-03-22
31,31,NULL,NULL,n/a,2017-05-03
31,31,NULL,NULL,n/a,2017-06-07
31,31,NULL,NULL,n/a,2017-09-14
31,31,NULL,NULL,n/a,2018-01-24
31,31,NULL,NULL,n/a,2018-05-02
31,31,NULL,NULL,6.01,2018-08-29
31,31,NULL,NULL,6.31,2018-11-27
31,31,NULL,NULL,n/a,2019-05-29
31,31,NULL,NULL,n/a,2019-10-01
31,31,NULL,NULL,n/a,2020-03-31
31,31,NULL,NULL,n/a,2020-09-01
31,31,NULL,NULL,n/a,2021-11-02
31,31,NULL,NULL,n/a,2022-05-25
32,31,NULL,NULL,6.28,2019-01-08
32,31,NULL,NULL,n/a,2019-10-02
32,31,NULL,NULL,n/a,2020-03-31
32,31,NULL,NULL,n/a,2020-09-01
32,31,NULL,NULL,n/a,2021-11-02
32,31,NULL,NULL,n/a,2022-05-25
33,31,NULL,NULL,n/a,2016-03-01
33,31,NULL,NULL,n/a,2016-04-19
33,31,NULL,NULL,n/a,2016-06-07
33,31,NULL,NULL,n/a,2016-08-30
33,31,NULL,NULL,n/a,2016-10-19
33,31,NULL,NULL,n/a,2017-01-31
33,31,NULL,NULL,n/a,2017-03-22
33,31,NULL,NULL,n/a,2017-05-03
33,31,NULL,NULL,n/a,2017-06-07
33,31,NULL,NULL,n/a,2017-09-14
33,31,NULL,NULL,n/a,2018-01-24
33,31,NULL,NULL,n/a,2018-05-02
33,31,NULL,NULL,5.45,2018-08-29
33,31,NULL,NULL,5.76,2018-11-28
33,31,NULL,NULL,n/a,2019-05-29
33,31,NULL,NULL,n/a,2019-10-01
33,31,NULL,NULL,n/a,2020-03-31
33,31,NULL,NULL,n/a,2020-09-02
33,31,NULL,NULL,n/a,2021-05-17
33,31,NULL,NULL,n/a,2021-11-02
33,31,NULL,NULL,n/a,2022-05-25
34,31,NULL,NULL,n/a,2016-03-01
34,31,NULL,NULL,n/a,2016-04-20
34,31,NULL,NULL,n/a,2016-06-07
34,31,NULL,NULL,n/a,2016-08-31
34,31,NULL,NULL,n/a,2016-10-19
34,31,NULL,NULL,n/a,2017-01-31
34,31,NULL,NULL,n/a,2017-03-22
34,31,NULL,NULL,n/a,2017-05-03
34,31,NULL,NULL,n/a,2017-06-07
34,31,NULL,NULL,n/a,2017-09-14
34,31,NULL,NULL,n/a,2018-01-24
34,31,NULL,NULL,n/a,2018-05-02
34,31,NULL,NULL,6.63,2018-11-28
34,31,NULL,NULL,n/a,2019-05-29
34,31,NULL,NULL,n/a,2019-09-30
34,31,NULL,NULL,n/a,2020-03-30
34,31,NULL,NULL,n/a,2020-09-02
34,31,NULL,NULL,n/a,2021-05-18
34,31,NULL,NULL,n/a,2021-10-27
34,31,NULL,NULL,n/a,2022-05-24
35,31,NULL,NULL,7.16,2019-01-09
35,31,NULL,NULL,n/a,2019-10-01
35,31,NULL,NULL,n/a,2019-12-02
35,31,NULL,NULL,n/a,2020-03-30
35,31,NULL,NULL,n/a,2020-09-02
35,31,NULL,NULL,n/a,2021-05-18
35,31,NULL,NULL,n/a,2021-10-27
35,31,NULL,NULL,n/a,2022-05-24
36,31,NULL,NULL,n/a,2016-03-01
36,31,NULL,NULL,n/a,2016-04-20
36,31,NULL,NULL,n/a,2016-06-07
36,31,NULL,NULL,n/a,2016-08-30
36,31,NULL,NULL,n/a,2016-10-18
36,31,NULL,NULL,n/a,2017-01-31
36,31,NULL,NULL,n/a,2017-03-22
36,31,NULL,NULL,n/a,2017-05-03
36,31,NULL,NULL,n/a,2017-06-07
36,31,NULL,NULL,n/a,2017-09-14
36,31,NULL,NULL,n/a,2018-01-24
36,31,NULL,NULL,n/a,2018-05-02
36,31,NULL,NULL,6.15,2018-08-29
36,31,NULL,NULL,6.41,2018-11-27
36,31,NULL,NULL,n/a,2019-05-29
36,31,NULL,NULL,n/a,2019-09-30
36,31,NULL,NULL,n/a,2020-03-30
36,31,NULL,NULL,n/a,2020-09-02
36,31,NULL,NULL,n/a,2021-05-11
36,31,NULL,NULL,n/a,2021-10-26
36,31,NULL,NULL,n/a,2022-05-24
37,31,NULL,NULL,6.61,2019-01-09
37,31,NULL,NULL,n/a,2019-10-01
37,31,NULL,NULL,n/a,2020-03-30
37,31,NULL,NULL,n/a,2020-09-02
37,31,NULL,NULL,n/a,2021-05-18
37,31,NULL,NULL,n/a,2021-10-26
37,31,NULL,NULL,n/a,2022-05-23
38,31,NULL,NULL,n/a,2016-03-01
38,31,NULL,NULL,n/a,2016-04-20
38,31,NULL,NULL,n/a,2016-06-08
38,31,NULL,NULL,n/a,2016-08-31
38,31,NULL,NULL,n/a,2016-10-19
38,31,NULL,NULL,n/a,2017-02-01
38,31,NULL,NULL,n/a,2017-03-22
38,31,NULL,NULL,n/a,2017-05-03
38,31,NULL,NULL,n/a,2017-06-07
38,31,NULL,NULL,n/a,2017-09-14
38,31,NULL,NULL,n/a,2018-01-23
38,31,NULL,NULL,n/a,2018-05-02
38,31,NULL,NULL,6.2,2018-08-28
38,31,NULL,NULL,6.46,2018-11-28
38,31,NULL,NULL,n/a,2019-05-30
38,31,NULL,NULL,n/a,2019-09-30
38,31,NULL,NULL,n/a,2020-03-31
38,31,NULL,NULL,n/a,2020-09-02
38,31,NULL,NULL,n/a,2021-05-18
38,31,NULL,NULL,n/a,2021-10-27
38,31,NULL,NULL,n/a,2022-05-24
39,31,NULL,NULL,n/a,2019-01-08
40,31,NULL,NULL,n/a,2019-01-09
41,31,NULL,NULL,n/a,2019-01-09
42,31,NULL,NULL,n/a,2016-02-23
42,31,NULL,NULL,n/a,2016-04-19
42,31,NULL,NULL,n/a,2016-06-06
42,31,NULL,NULL,n/a,2016-08-30
42,31,NULL,NULL,n/a,2016-10-18
42,31,NULL,NULL,n/a,2017-01-31
42,31,NULL,NULL,n/a,2017-03-20
42,31,NULL,NULL,n/a,2017-05-02
42,31,NULL,NULL,n/a,2017-05-02
42,31,NULL,NULL,n/a,2017-06-06
42,31,NULL,NULL,n/a,2017-06-06
42,31,NULL,NULL,n/a,2017-09-13
42,31,NULL,NULL,n/a,2018-01-23
42,31,NULL,NULL,n/a,2018-05-02
42,31,NULL,NULL,n/a,2018-11-27
42,31,NULL,NULL,n/a,2019-05-29
42,31,NULL,NULL,n/a,2019-10-02
42,31,NULL,NULL,n/a,2020-03-31
42,31,NULL,NULL,n/a,2020-09-09
42,31,NULL,NULL,n/a,2021-05-12
42,31,NULL,NULL,n/a,2021-10-19
42,31,NULL,NULL,n/a,2022-05-31
43,31,NULL,NULL,n/a,2016-02-23
43,31,NULL,NULL,n/a,2016-04-19
43,31,NULL,NULL,n/a,2016-06-07
43,31,NULL,NULL,n/a,2016-08-30
43,31,NULL,NULL,n/a,2016-10-18
43,31,NULL,NULL,n/a,2017-01-31
43,31,NULL,NULL,n/a,2017-03-20
43,31,NULL,NULL,n/a,2017-05-02
43,31,NULL,NULL,n/a,2017-05-02
43,31,NULL,NULL,n/a,2017-06-06
43,31,NULL,NULL,n/a,2017-06-06
43,31,NULL,NULL,n/a,2017-09-13
43,31,NULL,NULL,n/a,2018-01-23
43,31,NULL,NULL,n/a,2018-05-01
43,31,NULL,NULL,n/a,2018-11-27
43,31,NULL,NULL,n/a,2019-05-29
43,31,NULL,NULL,n/a,2019-10-02
43,31,NULL,NULL,n/a,2020-03-31
43,31,NULL,NULL,n/a,2020-09-09
43,31,NULL,NULL,n/a,2021-05-11
43,31,NULL,NULL,n/a,2021-10-19
43,31,NULL,NULL,n/a,2022-05-31
44,31,NULL,NULL,n/a,2016-02-23
44,31,NULL,NULL,n/a,2016-04-19
44,31,NULL,NULL,n/a,2016-06-07
44,31,NULL,NULL,n/a,2016-08-30
44,31,NULL,NULL,n/a,2016-10-18
44,31,NULL,NULL,n/a,2017-01-31
44,31,NULL,NULL,n/a,2017-03-20
44,31,NULL,NULL,n/a,2017-05-02
44,31,NULL,NULL,n/a,2017-05-02
44,31,NULL,NULL,n/a,2017-06-06
44,31,NULL,NULL,n/a,2017-06-06
44,31,NULL,NULL,n/a,2017-09-13
44,31,NULL,NULL,n/a,2018-01-23
44,31,NULL,NULL,n/a,2018-05-01
44,31,NULL,NULL,n/a,2018-11-27
44,31,NULL,NULL,n/a,2019-05-29
44,31,NULL,NULL,n/a,2019-10-02
44,31,NULL,NULL,n/a,2020-03-31
44,31,NULL,NULL,n/a,2020-09-09
44,31,NULL,NULL,n/a,2021-05-11
44,31,NULL,NULL,n/a,2021-10-18
44,31,NULL,NULL,n/a,2022-05-31
45,31,NULL,NULL,n/a,2016-02-23
45,31,NULL,NULL,n/a,2016-04-19
45,31,NULL,NULL,n/a,2016-06-06
45,31,NULL,NULL,n/a,2016-08-30
45,31,NULL,NULL,n/a,2016-10-18
45,31,NULL,NULL,n/a,2017-01-31
45,31,NULL,NULL,n/a,2017-03-20
45,31,NULL,NULL,n/a,2017-05-02
45,31,NULL,NULL,n/a,2017-05-02
45,31,NULL,NULL,n/a,2017-06-06
45,31,NULL,NULL,n/a,2017-06-06
45,31,NULL,NULL,n/a,2017-09-12
45,31,NULL,NULL,n/a,2018-01-23
45,31,NULL,NULL,n/a,2018-05-01
45,31,NULL,NULL,n/a,2018-11-26
45,31,NULL,NULL,n/a,2019-05-28
45,31,NULL,NULL,n/a,2019-10-02
45,31,NULL,NULL,n/a,2020-03-31
45,31,NULL,NULL,n/a,2020-09-08
45,31,NULL,NULL,n/a,2021-05-11
45,31,NULL,NULL,n/a,2021-10-18
45,31,NULL,NULL,n/a,2022-05-31
1,32,NULL,NULL,n/a,2016-03-02
1,32,NULL,NULL,n/a,2016-04-19
1,32,NULL,NULL,n/a,2016-06-08
1,32,NULL,NULL,n/a,2016-08-31
1,32,NULL,NULL,n/a,2016-10-19
1,32,NULL,NULL,n/a,2017-01-31
1,32,NULL,NULL,n/a,2017-03-21
1,32,NULL,NULL,n/a,2017-05-02
1,32,NULL,NULL,n/a,2017-06-06
1,32,NULL,NULL,n/a,2017-09-13
1,32,NULL,NULL,n/a,2018-01-24
1,32,NULL,NULL,n/a,2018-05-01
1,32,NULL,NULL,2.2(J),2018-08-28
1,32,NULL,NULL,2.04(J),2018-11-28
1,32,NULL,NULL,n/a,2019-05-29
1,32,NULL,NULL,n/a,2019-10-01
1,32,NULL,NULL,n/a,2020-03-30
1,32,NULL,NULL,2.29(J),2020-09-01
1,32,NULL,NULL,2.09,2021-05-18
1,32,NULL,NULL,n/a,2021-11-01
1,32,NULL,NULL,n/a,2022-05-24
2,32,NULL,NULL,n/a,2016-03-01
2,32,NULL,NULL,n/a,2016-04-20
2,32,NULL,NULL,n/a,2016-06-08
2,32,NULL,NULL,n/a,2016-08-31
2,32,NULL,NULL,n/a,2016-10-19
2,32,NULL,NULL,n/a,2016-10-19
2,32,NULL,NULL,n/a,2017-02-01
2,32,NULL,NULL,n/a,2017-03-22
2,32,NULL,NULL,n/a,2017-05-03
2,32,NULL,NULL,n/a,2017-06-07
2,32,NULL,NULL,n/a,2017-09-14
2,32,NULL,NULL,n/a,2018-01-23
2,32,NULL,NULL,n/a,2018-05-02
2,32,NULL,NULL,1.63(J),2018-08-28
2,32,NULL,NULL,1.57(J),2018-11-28
2,32,NULL,NULL,n/a,2019-05-30
2,32,NULL,NULL,n/a,2019-07-31
2,32,NULL,NULL,n/a,2019-09-30
2,32,NULL,NULL,n/a,2020-03-31
2,32,NULL,NULL,1.53(J),2020-09-01
2,32,NULL,NULL,1.5,2021-05-11
2,32,NULL,NULL,n/a,2021-10-27
2,32,NULL,NULL,n/a,2022-05-24
2,32,NULL,NULL,n/a,2022-05-24
3,32,NULL,NULL,2.28(J),2019-01-08
3,32,NULL,NULL,n/a,2019-10-01
3,32,NULL,NULL,n/a,2020-03-31
3,32,NULL,NULL,2.1(J),2020-09-01
3,32,NULL,NULL,2.02,2021-05-18
3,32,NULL,NULL,n/a,2021-10-27
3,32,NULL,NULL,n/a,2022-05-24
4,32,NULL,NULL,n/a,2016-03-01
4,32,NULL,NULL,n/a,2016-04-20
4,32,NULL,NULL,n/a,2016-06-08
4,32,NULL,NULL,n/a,2016-08-31
4,32,NULL,NULL,n/a,2016-10-19
4,32,NULL,NULL,n/a,2017-02-01
4,32,NULL,NULL,n/a,2017-03-22
4,32,NULL,NULL,n/a,2017-05-03
4,32,NULL,NULL,n/a,2017-06-07
4,32,NULL,NULL,n/a,2017-09-13
4,32,NULL,NULL,n/a,2018-01-23
4,32,NULL,NULL,n/a,2018-05-02
4,32,NULL,NULL,7.57,2018-08-29
4,32,NULL,NULL,9.89,2018-11-28
4,32,NULL,NULL,n/a,2019-05-29
4,32,NULL,NULL,n/a,2019-09-30
4,32,NULL,NULL,n/a,2020-03-31
4,32,NULL,NULL,4.58,2020-09-01
4,32,NULL,NULL,4.13,2021-05-19
4,32,NULL,NULL,n/a,2021-11-02
4,32,NULL,NULL,n/a,2022-05-23
5,32,NULL,NULL,n/a,2016-03-02
5,32,NULL,NULL,n/a,2016-04-20
5,32,NULL,NULL,n/a,2016-06-07
5,32,NULL,NULL,n/a,2016-06-08
5,32,NULL,NULL,n/a,2016-08-31
5,32,NULL,NULL,n/a,2016-10-19
5,32,NULL,NULL,n/a,2017-02-01
5,32,NULL,NULL,n/a,2017-03-22
5,32,NULL,NULL,n/a,2017-05-03
5,32,NULL,NULL,n/a,2017-06-07
5,32,NULL,NULL,n/a,2017-09-13
5,32,NULL,NULL,n/a,2018-01-23
5,32,NULL,NULL,n/a,2018-05-02
5,32,NULL,NULL,2.75,2018-08-29
5,32,NULL,NULL,2.86,2018-11-28
5,32,NULL,NULL,n/a,2019-05-29
5,32,NULL,NULL,n/a,2019-10-01
5,32,NULL,NULL,n/a,2020-03-31
5,32,NULL,NULL,2.97,2020-09-01
5,32,NULL,NULL,2.72,2021-05-18
5,32,NULL,NULL,n/a,2021-11-01
5,32,NULL,NULL,n/a,2022-05-23
6,32,NULL,NULL,2.85,2019-01-08
6,32,NULL,NULL,n/a,2019-10-02
6,32,NULL,NULL,n/a,2020-03-31
6,32,NULL,NULL,2.59,2020-09-01
6,32,NULL,NULL,2.47,2021-05-18
6,32,NULL,NULL,n/a,2021-11-01
6,32,NULL,NULL,n/a,2022-05-23
7,32,NULL,NULL,n/a,2016-03-02
7,32,NULL,NULL,n/a,2016-04-20
7,32,NULL,NULL,n/a,2016-06-07
7,32,NULL,NULL,n/a,2016-06-08
7,32,NULL,NULL,n/a,2016-08-31
7,32,NULL,NULL,n/a,2016-10-19
7,32,NULL,NULL,n/a,2017-01-31
7,32,NULL,NULL,n/a,2017-03-22
7,32,NULL,NULL,n/a,2017-05-03
7,32,NULL,NULL,n/a,2017-06-07
7,32,NULL,NULL,n/a,2017-09-13
7,32,NULL,NULL,n/a,2018-01-22
7,32,NULL,NULL,n/a,2018-05-02
7,32,NULL,NULL,1.95(J),2018-08-29
7,32,NULL,NULL,1.91(J),2018-11-28
7,32,NULL,NULL,n/a,2019-05-29
7,32,NULL,NULL,n/a,2019-10-01
7,32,NULL,NULL,n/a,2020-03-31
7,32,NULL,NULL,2.02(J),2020-09-01
7,32,NULL,NULL,1.79,2021-05-19
7,32,NULL,NULL,n/a,2021-10-26
7,32,NULL,NULL,n/a,2022-05-24
8,32,NULL,NULL,n/a,2020-06-17
8,32,NULL,NULL,5.01,2020-09-02
8,32,NULL,NULL,4.77,2021-05-19
8,32,NULL,NULL,n/a,2021-10-26
8,32,NULL,NULL,n/a,2022-05-25
9,32,NULL,NULL,n/a,2016-03-02
9,32,NULL,NULL,n/a,2016-04-20
9,32,NULL,NULL,n/a,2016-06-08
9,32,NULL,NULL,n/a,2016-08-30
9,32,NULL,NULL,n/a,2016-10-18
9,32,NULL,NULL,n/a,2017-01-31
9,32,NULL,NULL,n/a,2017-03-22
9,32,NULL,NULL,n/a,2017-05-02
9,32,NULL,NULL,n/a,2017-06-06
9,32,NULL,NULL,n/a,2017-09-13
9,32,NULL,NULL,n/a,2018-01-23
9,32,NULL,NULL,n/a,2018-05-02
9,32,NULL,NULL,2.45(J),2018-08-29
9,32,NULL,NULL,2.34(J),2018-11-27
9,32,NULL,NULL,n/a,2019-05-29
9,32,NULL,NULL,n/a,2019-10-01
9,32,NULL,NULL,n/a,2020-03-31
9,32,NULL,NULL,2.66,2020-09-02
9,32,NULL,NULL,2.31,2021-05-25
9,32,NULL,NULL,n/a,2021-10-27
9,32,NULL,NULL,n/a,2022-05-25
10,32,NULL,NULL,n/a,2020-06-17
10,32,NULL,NULL,2.64,2020-09-02
10,32,NULL,NULL,2.39,2021-05-25
10,32,NULL,NULL,n/a,2021-10-26
10,32,NULL,NULL,n/a,2022-05-24
11,32,NULL,NULL,n/a,2016-03-02
11,32,NULL,NULL,n/a,2016-04-19
11,32,NULL,NULL,n/a,2016-06-08
11,32,NULL,NULL,n/a,2016-08-31
11,32,NULL,NULL,n/a,2016-10-19
11,32,NULL,NULL,n/a,2017-01-31
11,32,NULL,NULL,n/a,2017-03-21
11,32,NULL,NULL,n/a,2017-05-02
11,32,NULL,NULL,n/a,2017-06-06
11,32,NULL,NULL,n/a,2017-09-13
11,32,NULL,NULL,n/a,2018-01-22
11,32,NULL,NULL,n/a,2018-05-01
11,32,NULL,NULL,3.08,2018-08-29
11,32,NULL,NULL,4.43,2018-11-27
11,32,NULL,NULL,n/a,2019-05-29
11,32,NULL,NULL,n/a,2019-10-01
11,32,NULL,NULL,n/a,2020-04-01
11,32,NULL,NULL,2.95,2020-09-02
11,32,NULL,NULL,2.85,2021-05-11
11,32,NULL,NULL,n/a,2021-10-26
11,32,NULL,NULL,n/a,2022-05-25
12,32,NULL,NULL,n/a,2019-07-31
12,32,NULL,NULL,n/a,2019-07-31
12,32,NULL,NULL,n/a,2019-10-01
12,32,NULL,NULL,n/a,2020-05-12
12,32,NULL,NULL,3.11,2020-09-01
12,32,NULL,NULL,2.94,2021-05-25
12,32,NULL,NULL,n/a,2021-10-26
12,32,NULL,NULL,n/a,2022-05-24
12,32,NULL,NULL,n/a,2022-05-24
12,32,NULL,NULL,n/a,2022-05-24
13,32,NULL,NULL,n/a,2016-03-02
13,32,NULL,NULL,n/a,2016-04-19
13,32,NULL,NULL,n/a,2016-06-08
13,32,NULL,NULL,n/a,2016-08-31
13,32,NULL,NULL,n/a,2016-10-19
13,32,NULL,NULL,n/a,2017-01-31
13,32,NULL,NULL,n/a,2017-03-21
13,32,NULL,NULL,n/a,2017-05-02
13,32,NULL,NULL,n/a,2017-06-06
13,32,NULL,NULL,n/a,2017-09-13
13,32,NULL,NULL,n/a,2018-01-23
13,32,NULL,NULL,n/a,2018-05-01
13,32,NULL,NULL,2.08(J),2018-08-29
13,32,NULL,NULL,1.89(J),2018-11-27
13,32,NULL,NULL,n/a,2019-05-29
13,32,NULL,NULL,n/a,2019-10-01
13,32,NULL,NULL,n/a,2020-03-31
13,32,NULL,NULL,2.14(J),2020-09-02
13,32,NULL,NULL,1.84,2021-05-19
13,32,NULL,NULL,n/a,2021-11-01
13,32,NULL,NULL,n/a,2022-05-25
14,32,NULL,NULL,n/a,2020-06-16
14,32,NULL,NULL,2.36(J),2020-09-02
14,32,NULL,NULL,2.11,2021-05-19
14,32,NULL,NULL,n/a,2021-10-26
14,32,NULL,NULL,n/a,2022-05-25
15,32,NULL,NULL,n/a,2019-07-31
15,32,NULL,NULL,n/a,2019-07-31
15,32,NULL,NULL,n/a,2019-10-02
15,32,NULL,NULL,n/a,2020-04-01
15,32,NULL,NULL,1.28(J),2020-09-01
15,32,NULL,NULL,1.36,2021-05-17
15,32,NULL,NULL,n/a,2021-10-25
15,32,NULL,NULL,n/a,2022-05-25
16,32,NULL,NULL,n/a,2020-06-16
16,32,NULL,NULL,3.21,2020-09-01
16,32,NULL,NULL,2.67,2021-05-18
16,32,NULL,NULL,n/a,2021-10-25
16,32,NULL,NULL,n/a,2022-05-25
17,32,NULL,NULL,1.39(J),2019-03-20
17,32,NULL,NULL,n/a,2019-10-01
17,32,NULL,NULL,n/a,2020-04-01
17,32,NULL,NULL,1.32(J),2020-09-01
17,32,NULL,NULL,1.2,2021-05-19
17,32,NULL,NULL,n/a,2021-10-25
17,32,NULL,NULL,n/a,2022-05-23
18,32,NULL,NULL,n/a,2019-07-31
18,32,NULL,NULL,n/a,2019-07-31
18,32,NULL,NULL,n/a,2019-10-01
18,32,NULL,NULL,n/a,2020-05-12
18,32,NULL,NULL,1.83(J),2020-09-01
18,32,NULL,NULL,1.56,2021-05-25
18,32,NULL,NULL,n/a,2021-10-25
18,32,NULL,NULL,n/a,2022-05-24
19,32,NULL,NULL,2.16(J),2019-01-08
19,32,NULL,NULL,n/a,2019-10-02
19,32,NULL,NULL,n/a,2020-03-30
19,32,NULL,NULL,2.26(J),2020-09-01
19,32,NULL,NULL,2.17,2021-05-18
19,32,NULL,NULL,n/a,2021-11-01
19,32,NULL,NULL,n/a,2022-05-24
20,32,NULL,NULL,n/a,2016-03-02
20,32,NULL,NULL,n/a,2016-04-19
20,32,NULL,NULL,n/a,2016-06-08
20,32,NULL,NULL,n/a,2016-08-31
20,32,NULL,NULL,n/a,2016-10-19
20,32,NULL,NULL,n/a,2017-01-31
20,32,NULL,NULL,n/a,2017-03-21
20,32,NULL,NULL,n/a,2017-05-02
20,32,NULL,NULL,n/a,2017-06-06
20,32,NULL,NULL,n/a,2017-09-12
20,32,NULL,NULL,n/a,2018-01-24
20,32,NULL,NULL,n/a,2018-05-01
20,32,NULL,NULL,0.964(J),2018-08-28
20,32,NULL,NULL,0.929(J),2018-11-27
20,32,NULL,NULL,n/a,2019-05-29
20,32,NULL,NULL,n/a,2019-10-01
20,32,NULL,NULL,n/a,2020-03-31
20,32,NULL,NULL,1(J),2020-08-31
20,32,NULL,NULL,1.04,2021-05-18
20,32,NULL,NULL,n/a,2021-11-01
20,32,NULL,NULL,n/a,2022-05-24
21,32,NULL,NULL,n/a,2019-07-31
21,32,NULL,NULL,n/a,2019-07-31
21,32,NULL,NULL,n/a,2019-10-01
21,32,NULL,NULL,n/a,2020-04-01
21,32,NULL,NULL,3.32,2020-09-01
21,32,NULL,NULL,3.2,2021-05-19
21,32,NULL,NULL,n/a,2021-10-26
21,32,NULL,NULL,n/a,2022-05-23
22,32,NULL,NULL,n/a,2020-06-17
22,32,NULL,NULL,2.48(J),2020-09-01
22,32,NULL,NULL,2.21,2021-05-19
22,32,NULL,NULL,n/a,2021-11-01
